longitude,latitude,type,filterrank,category_en,sizerank,maki,class,name
-70.64374074339867,-33.45016486707469,Car,5,Car Dealership,16,car,store_like,Automotora Santa Isabel
-70.64300179481506,-33.44825923779014,Police,5,Police,16,police,public_facilities,Prefectura Fuerzas Especiales
-70.64320161938667,-33.450496081986266,School,5,School,16,school,education,República Oriental del Uruguay
-70.64303532242775,-33.450620287251986,Alcohol,5,Liquor Store,16,alcohol-shop,food_and_drink_stores,Vertigo
-70.64380377531052,-33.44849758361456,Apartments,5,Apartments,15,marker,place_like,Edificio San Isidro 337
-70.6440532207489,-33.45023983812827,Car,4,Car Dealership,15,car,store_like,Mitsubishi
-70.64276576042175,-33.45080155948271,Yes,5,Shop,16,marker,store_like,El Panal
-70.64446359872818,-33.44966804233563,Alcohol,5,Liquor Store,16,alcohol-shop,food_and_drink_stores,La Cusqueñita
-70.64444348216057,-33.44892839482784,Place Of Worship,4,Church,15,religious-christian,religion,Ministeria Restauración
-70.64150914549828,-33.45053188892796,Company,4,,16,marker,general,Fabrestel
-70.64363077282906,-33.45071875616508,Car,5,Car Dealership,15,car,store_like,HINO
-70.64372733235359,-33.44812272016846,Laundry,5,Laundry,16,laundry,commercial_services,Lavanderias en Santiago Centro /Lavado de cobertores y plumones / Servicio de Planchado
-70.64429461956024,-33.450185008558144,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Rocoto
-70.64088821411133,-33.449248424629594,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.64456015825272,-33.44953488387015,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Abdiel
-70.64302191138268,-33.44785304128431,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.64265981316566,-33.451032065599264,University,5,University Building,15,marker,education,Universidad Católica Silva Henríquez
-70.6429173052311,-33.451038779360466,Yes,5,Shop,16,marker,store_like,Fernando
-70.64239963889122,-33.447722118038214,Restaurant,2,Restaurant,16,restaurant,food_and_drink,Santa Barra
-70.64068302512169,-33.44941515297453,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Todo Market
-70.64289048314095,-33.4511126306994,Hairdresser,5,Shop,16,marker,store_like,Peluquería
-70.64478412270546,-33.44950802835654,Car Repair,5,Car Repair Shop,16,car-repair,commercial_services,Tc Coppola
-70.64059317111969,-33.449052602338675,Frozen Food,5,Shop,16,marker,store_like,Pingüino Blanco
-70.64482033252716,-33.44888923026051,Parking,5,Car Parking,16,parking,motorist,
-70.640559643507,-33.44914659709348,Veterinary,5,Veterinary Office,16,veterinary,commercial_services,SaludAnimal
-70.64078763127327,-33.4485479382824,Bakery,4,Bakery,16,bakery,food_and_drink_stores,La tia tita
-70.64401298761368,-33.45087876791038,Car,4,Car Dealership,15,car,store_like,Hyundai
-70.64052477478981,-33.44925849547831,Hairdresser,5,Shop,16,marker,store_like,Mayra
-70.6404335796833,-33.44991645506092,School,5,School,16,school,education,Escuela República Oriental del Uruguay
-70.57267561554909,-33.453798091209954,Apartments,5,Apartments,15,marker,place_like,Edificio Quartz
-70.57295858860016,-33.453106593078346,Bank,4,Bank,15,bank,commercial_services,Banco Estado
-70.5724087357521,-33.45362689558416,Yes,5,Shop,16,marker,store_like,Mohits
-70.57235911488533,-33.45363249021779,Copyshop,5,Shop,16,marker,store_like,Libreria
-70.57231217622757,-33.45363808485107,Dentist,5,Dentist,16,dentist,medical,Consulta Dental
-70.57269170880318,-33.453134566410746,Bank,4,Bank,15,bank,commercial_services,Banco de Chile
-70.57226121425629,-33.45364256055743,Yes,5,Shop,16,marker,store_like,La Bodega
-70.57297736406326,-33.452821264572364,Parking,3,Car Parking,15,parking,motorist,Banco Estado
-70.57251870632172,-33.45317596692616,Bank,5,Bank,15,bank,commercial_services,Banco Santander
-70.57238191366196,-33.45320729703279,Bank,4,Bank,15,bank,commercial_services,BCI
-70.57273998856544,-33.45284364331265,Parking,4,Car Parking,15,parking,motorist,Banco de Chile
-70.5719031393528,-33.45442021103051,Construction,3,Construction,12,marker,industrial,Edificios Eco Egaña
-70.57207480072975,-33.45327555186874,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,OK Market
-70.5717945098877,-33.45331247659368,Post Office,5,Post Office,16,post,public_facilities,Chilexpress
-70.57173281908035,-33.45331247659368,Pharmacy,5,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.57162687182426,-33.45513743355807,Car Repair,5,Car Repair Shop,16,car-repair,commercial_services,
-70.5717220902443,-33.45301036474595,Cafe,5,Cafe,16,cafe,food_and_drink,Gorky
-70.5717422068119,-33.45278210176298,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Pisco Sour
-70.57162553071976,-33.45275972300681,Parking,5,Car Parking,15,parking,motorist,
-70.6409016251564,-33.45138901318246,Food,5,Shop,16,marker,store_like,Panadería Y Minimarket
-70.64121142029762,-33.45174484034545,Car,2,Car Dealership,15,car,store_like,Renault
-70.64113229513168,-33.45185449747874,Company,3,,16,marker,general,Teamcebra
-70.64133077859879,-33.45136999093452,Window Construction,4,Window Construction,16,marker,commercial_services,Vidrios Divicon
-70.64096733927727,-33.45101080535203,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Jasima
-70.64115107059479,-33.45211856918993,Company,3,,15,marker,general,Autokai
-70.6414045393467,-33.45105668272114,Window Construction,3,Window Construction,16,marker,commercial_services,DV Divicen Ltda.
-70.63957124948502,-33.45172134237026,Car Repair,5,Car Repair Shop,16,car-repair,commercial_services,Maria soto bodega
-70.64123153686523,-33.45247439335954,Car Repair,2,Car Repair Shop,15,car-repair,commercial_services,Indra
-70.64122214913368,-33.452631045046815,Car Parts,5,Shop,16,marker,store_like,Servifren
-70.64137101173401,-33.4526545427755,Car Parts,5,Shop,16,marker,store_like,Centro Wagen
-70.64092576503754,-33.45282685925797,Car Parts,5,Shop,16,marker,store_like,Repuestos Dipa
-70.63961416482925,-33.45057105275352,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Restaurant Chen Chen
-70.63966780900955,-33.45256278970357,Locksmith,5,Shop,16,marker,store_like,Cerrajeria Casa stop
-70.64153462648392,-33.452751890440794,Car Parts,5,Shop,16,marker,store_like,Serviautos Meléndez
-70.64166337251663,-33.45277762601221,Car Parts,5,Shop,16,marker,store_like,Embragues
-70.64172372221947,-33.45278769645111,Car Parts,5,Shop,16,marker,store_like,Repuestos Meta Ltda.
-70.64256995916367,-33.45160049554023,Restaurant,2,Restaurant,16,restaurant,food_and_drink,Nuevos Sabores
-70.6417827308178,-33.452795529013905,Locksmith,5,Shop,16,marker,store_like,Chapas y Cremalleras
-70.64259812235832,-33.4514013216936,Fast Food,5,Fast Food,16,fast-food,food_and_drink,La Pica D Mijael
-70.64184978604317,-33.452807837325416,Car Parts,5,Shop,16,marker,store_like,Adaptadores
-70.64190611243248,-33.452815669886384,Car Parts,5,Shop,16,marker,store_like,Repuestos Accesorios
-70.64098343253136,-33.4531323285445,Car Repair,4,Car Repair Shop,16,car-repair,commercial_services,Mann Filter
-70.64058244228363,-33.453152469338754,Motorcycle,5,Shop,16,marker,store_like,Imoto
-70.64196512103081,-33.45282574032088,Car Parts,5,Shop,16,marker,store_like,Repuestos Diaz
-70.64170494675636,-33.45298574817865,Car Parts,4,Shop,16,marker,store_like,Ssangyong
-70.64140319824219,-33.45310547414486,Motorcycle Repair,5,Shop,16,marker,store_like,Welding Shop – MIG
-70.64134955406189,-33.45312449601213,Commercial,1,Commercial Area,14,marker,commercial_services,Centro Del Repuesto
-70.64202144742012,-33.452835810754195,Car Parts,5,Shop,16,marker,store_like,Korea 3
-70.64207643270493,-33.45284364331265,Car Parts,5,Shop,16,marker,store_like,Frenos B.Correa
-70.6418189406395,-33.45300700794172,Car Parts,4,Shop,16,marker,store_like,Davalos – Repuestos Automotrices
-70.6428100168705,-33.451619517737605,Fast Food,5,Fast Food,16,fast-food,food_and_drink,M & M Mar
-70.6421260535717,-33.45287385460286,Car Repair,5,Car Repair Shop,16,car-repair,commercial_services,Renault Comercial Andina Ltda.
-70.63871696591377,-33.450991783021124,Motorcycle,4,Shop,16,marker,store_like,Pit Bike
-70.63862711191177,-33.4513106862524,Motorcycle,5,Shop,16,marker,store_like,Bikestore
-70.638757199049,-33.45087876791038,Motorcycle,4,Shop,16,marker,store_like,JJR Motos
-70.63863649964333,-33.45110591694391,Motorcycle Repair,5,Shop,16,marker,store_like,RX Moto
-70.63856676220894,-33.45153559624719,Motorcycle,3,Shop,15,marker,store_like,IMoto
-70.63882559537888,-33.45059119414263,Motorcycle Repair,4,Shop,15,marker,store_like,Mbx
-70.64232051372528,-33.452883925030584,Car Parts,5,Shop,16,marker,store_like,Liqui Moly
-70.63887387514114,-33.45045915606215,Yes,5,Shop,16,marker,store_like,Sumo
-70.60896322131157,-33.42637786852151,Restaurant,2,Restaurant,16,restaurant,food_and_drink,Los Maestros
-70.60868829488754,-33.42550258852764,Pharmacy,4,Pharmacy,16,pharmacy,medical,Farmacia Ximena Polanco
-70.60767441987991,-33.42573987758209,House,4,,16,marker,place_like,Los Quiltros
-70.6094728410244,-33.426718128438615,Parking,5,Car Parking,15,parking,motorist,
-70.60985639691353,-33.42596597315317,Playground,5,Playground,16,playground,park_like,
-70.60736998915672,-33.42614729689851,Diplomatic,3,,15,marker,general,Embajada de Japón
-70.60963377356529,-33.42690952405588,Dairy,5,Shop,16,marker,store_like,Colun
-70.61015546321869,-33.42616408611504,School,4,School,13,school,education,Colegio Alemán Sankt Thomas Morus
-70.60991808772087,-33.42682334011671,Kindergarten,5,Kindergarten,16,school,education,La Barcarola
-70.60707360506058,-33.426139461929694,Pitch,5,,16,tennis,sport_and_leisure,
-70.60984969139099,-33.4250951661854,Hotel,2,Hotel,15,lodging,lodging,Eurohotel
-70.60736730694771,-33.42515448878824,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.6075644493103,-33.424989952412744,Parking,5,Car Parking,16,parking,motorist,
-70.60721039772034,-33.4253011161798,Diplomatic,3,,15,marker,general,Embajada de Bélgica
-70.60690596699715,-33.42611931486376,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.60828194022179,-33.42457693115747,Hotel,1,Hotel,15,lodging,lodging,Hotel Torre Mayor
-70.60988321900368,-33.42492727180671,Cafe,4,Cafe,16,cafe,food_and_drink,Euro Cafe
-70.60842007398605,-33.424537755597626,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Los Arcos
-70.6085729598999,-33.427766881700144,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.60872986912727,-33.42778367060342,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.61063021421432,-33.42567272036833,School,3,School,12,school,education,Instituto de Humanidades Luis Campino
-70.60984432697296,-33.42448626769208,Restaurant,4,Restaurant,16,restaurant,food_and_drink,Planet Sushi
-70.60785815119743,-33.427897835059575,Retail,5,Retail Building,16,shop,store_like,
-70.60701727867126,-33.42746244235743,Apartments,3,Apartments,14,marker,place_like,Edificio Parque Lyon
-70.6078152358532,-33.42789895431821,Convenience,1,Convenience Store,16,convenience,food_and_drink_stores,Oxxo
-70.60802847146988,-33.42420979950316,Apartments,4,Apartments,16,marker,place_like,Parkplaza Apartment
-70.60789838433266,-33.42793924761929,Hairdresser,2,Shop,16,marker,store_like,Centro de Estética y Peluquería Colombiana
-70.61041966080666,-33.42736954337478,Hotel,2,Hotel,15,lodging,lodging,Hotel Almasur
-70.60905709862709,-33.424152714868654,Memorial,5,Memorial,16,monument,historic,María Ignacia Romero Omeñaca
-70.60785412788391,-33.42795267871551,Dry Cleaning,3,Dry Cleaner,16,marker,commercial_services,Prontomatic
-70.61077371239662,-33.42519030618919,Cafe,5,Cafe,16,cafe,food_and_drink,Caffetteria Francesca
-70.6106624007225,-33.42717031389605,Company,4,,15,marker,general,Mutual de Seguridad
-70.61103522777557,-33.4265110625295,It,5,,16,marker,general,Verbux
-70.61092391610146,-33.42523731650552,Medical Supply,5,Shop,16,marker,store_like,Cruz Verde
-70.61046123504639,-33.42462618040762,Clinic,3,Clinic,15,doctor,medical,Integramédica Barcelona
-70.60936018824577,-33.42405757372773,Restaurant,3,Restaurant,15,restaurant,food_and_drink,Piccola Italia
-70.61070665717125,-33.42485227887932,Clinic,4,Clinic,15,doctor,medical,Integramédica Barcelona
-70.61104327440262,-33.425274253164766,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,MiniMarket Barcelona
-70.60892030596733,-33.42391542147584,Bicycle Rental,5,Bicycle Rental,16,bicycle,commercial_services,Ricardo Lyon / Lota
-70.61112374067307,-33.42529551971902,Boutique,5,Boutique,16,shop,store_like,Malda
-70.61120688915253,-33.42548691847291,Place Of Worship,5,Church,15,religious-christian,religion,
-70.61029762029648,-33.42429374742688,Boutique,5,Boutique,16,shop,store_like,Malda
-70.6112015247345,-33.42531790555998,Cafe,5,Cafe,16,cafe,food_and_drink,ILD Coffee
-70.6101045012474,-33.4280422193038,Diplomatic,4,,15,marker,general,Embajada de la República Popular China
-70.60928910970688,-33.42382139938607,Restaurant,4,Restaurant,16,restaurant,food_and_drink,Park Lane
-70.61128601431847,-33.42534252997837,Medical Supply,5,Shop,16,marker,store_like,Nemed
-70.61032980680466,-33.42419524852145,Restaurant,5,Restaurant,16,restaurant,food_and_drink,Al Jazeera
-70.60938969254494,-33.42379565522469,Hotel,1,Hotel,15,lodging,lodging,Santiago Park Plaza
-70.60708835721016,-33.4280858703071,Apartments,4,Apartments,15,marker,place_like,Edificio Las Margaritas
-70.61143755912781,-33.42660284315557,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,
-70.60184061527252,-33.427177029503895,Ngo,5,,16,marker,general,Fundación Ciudadano Inteligente
-70.60197740793228,-33.4270449557874,Parking,5,Car Parking,16,parking,motorist,
-70.60212224721909,-33.427004662071184,Hotel,3,Hotel,16,lodging,lodging,Oporto Hotel Boutique
-70.60209810733795,-33.42696436833625,Cafe,5,Cafe,16,cafe,food_and_drink,Oporto Hotel Boutique
-70.60128808021545,-33.427174790968,Yes,5,,16,marker,general,La Familia
-70.60115799307823,-33.42714345145943,Advertising Agency,3,,15,marker,general,La Familia
-70.60125052928925,-33.42818884181765,Parking,5,Car Parking,16,parking,motorist,
-70.60294568538666,-33.427945963167666,Hotel,1,Hotel,15,lodging,lodging,Hotel Las Hortensias
-70.60139268636703,-33.428513425127626,Advertising Agency,4,,16,marker,general,Cuatroojos Publicidad
-70.60314148664474,-33.42752735965978,Furniture,5,Furniture Store,16,furniture,store_like,Rosen Outlet
-70.60214102268219,-33.42859624963993,Hotel,2,Hotel,16,lodging,lodging,Hotel Reyall HB
-70.60216650366783,-33.4265435215425,Pharmacy,3,Pharmacy,16,pharmacy,medical,Farmacias Ahumada
-70.60202836990356,-33.42651777818836,Fuel,2,Gas Station,15,fuel,motorist,Shell
-70.60319110751152,-33.427368424109325,Commercial,5,,16,marker,building,Holitel
-70.60296714305878,-33.4282392082729,Cafe,5,Cafe,16,cafe,food_and_drink,Café Bosque Pucón
-70.60213163495064,-33.426433832415306,Convenience,1,Convenience Store,15,convenience,food_and_drink_stores,Select
-70.60325145721436,-33.427226277278955,Hairdresser,5,Shop,16,marker,store_like,Pichara
-70.60286924242973,-33.42850782887394,Company,4,,16,marker,general,Setcom TI
-70.60058802366257,-33.42702257039181,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.60040026903152,-33.427548625662055,Playground,5,Playground,16,playground,park_like,
-70.6028263270855,-33.42866004684552,Company,5,,16,marker,general,Ak8
-70.60043647885323,-33.427019212581975,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.60337886214256,-33.42689609279826,Dentist,5,Dentist,16,dentist,medical,Clínica Carmona
-70.60275658965111,-33.42879771433994,Company,4,,16,marker,general,Fundación Talento Humano
-70.6027539074421,-33.42904954455737,Political Party,5,,16,marker,general,Partido Progresista
-70.6037999689579,-33.42700130426065,Place Of Worship,4,Place of Worship,16,place-of-worship,religion,Cenlimi – Casa Central
-70.60179099440575,-33.42930137404416,Parking,5,Car Parking,16,parking,motorist,
-70.60269087553024,-33.42918944991801,Childcare,4,Childcare,16,marker,commercial_services,Smile Garden
-70.60348078608513,-33.426325262428435,Company,3,,16,marker,general,Mimagen Marketing
-70.60330912470818,-33.428967839722446,Yes,4,,16,marker,general,Gallmax Serivicios Eléctricos
-70.60258358716965,-33.429333832013754,Company,2,,15,marker,general,Rios y Cia Ltda
-70.60155630111694,-33.429402105634296,Apartments,5,Apartments,15,marker,place_like,Edificio Llewellyn Jones
-70.60376510024071,-33.42874287121791,Diplomatic,4,,16,marker,general,Embajada de Croacia
-70.60338288545609,-33.42607342430724,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,9 Market Bread & Coffee
-70.60092195868492,-33.42936069377251,Parking,5,Car Parking,16,parking,motorist,
-70.60141950845718,-33.42952746033876,Beauty,5,Shop,16,marker,store_like,Manitas
-70.60155093669891,-33.42954872585102,Estate Agent,5,Real Estate Office,16,marker,commercial_services,Inmobiliaria Paz
-70.60148924589157,-33.42954089118921,Cafe,5,Cafe,16,cafe,food_and_drink,Pan y Canela
-70.60332924127579,-33.42597604670451,Apartments,5,Apartments,15,marker,place_like,Edificio Metro Leones
-70.60134842991829,-33.429516267961795,Bakery,5,Bakery,16,bakery,food_and_drink_stores,Don Felipe
-70.60152143239975,-33.4295464873763,Hairdresser,5,Shop,16,marker,store_like,Peluquería Colombiana
